2025-09-29 02:04:18,802 [INFO] Iniciando treinamento do modelo mlp_att10_CM
2025-09-29 02:04:18,802 [INFO] Configuração: att_index=10, epochs=30, layers=[32, 16], lr=0.001, batch_size=32, descriptor_type=CM
2025-09-29 02:04:18,802 [INFO] Diretório para modelos: /mnt/hdd/home/jdurao/ToolBox-ChemXAI/models
2025-09-29 02:04:18,802 [INFO] Carregando dados...
2025-09-29 02:04:18,895 [INFO] Preparando dataloaders sem ruído...
2025-09-29 02:04:19,589 [INFO] Dados carregados em 0.79 segundos
2025-09-29 02:04:19,589 [INFO] Tamanhos dos conjuntos - Treino: 107108, Validação: 13388, Teste: 13389
2025-09-29 02:18:50,661 [INFO] Época 27/30, Batch 3150/3348, Loss: 0.0025
2025-09-29 02:18:50,918 [INFO] Época 27/30, Batch 3200/3348, Loss: 0.0044
2025-09-29 02:18:51,176 [INFO] Época 27/30, Batch 3250/3348, Loss: 0.0018
2025-09-29 02:18:51,433 [INFO] Época 27/30, Batch 3300/3348, Loss: 0.0041
2025-09-29 02:18:53,261 [INFO] [27/30] Train Loss: 0.0035 | Val Loss: 0.0034 | Tempo: 19.31s
2025-09-29 02:18:53,265 [INFO] Melhor modelo salvo em: /mnt/hdd/home/jdurao/ToolBox-ChemXAI/models/mlp_qm9_CM_att10.pth
2025-09-29 02:18:53,831 [INFO] Época 28/30, Batch 50/3348, Loss: 0.0061
2025-09-29 02:18:54,093 [INFO] Época 28/30, Batch 100/3348, Loss: 0.0071
2025-09-29 02:18:54,353 [INFO] Época 28/30, Batch 150/3348, Loss: 0.0034
2025-09-29 02:18:54,614 [INFO] Época 28/30, Batch 200/3348, Loss: 0.0053
2025-09-29 02:18:54,889 [INFO] Época 28/30, Batch 250/3348, Loss: 0.0031
2025-09-29 02:18:55,148 [INFO] Época 28/30, Batch 300/3348, Loss: 0.0028
2025-09-29 02:18:55,409 [INFO] Época 28/30, Batch 350/3348, Loss: 0.0030
2025-09-29 02:18:55,669 [INFO] Época 28/30, Batch 400/3348, Loss: 0.0026
2025-09-29 02:18:55,928 [INFO] Época 28/30, Batch 450/3348, Loss: 0.0032
2025-09-29 02:18:56,192 [INFO] Época 28/30, Batch 500/3348, Loss: 0.0032
2025-09-29 02:18:56,453 [INFO] Época 28/30, Batch 550/3348, Loss: 0.0031
2025-09-29 02:18:56,711 [INFO] Época 28/30, Batch 600/3348, Loss: 0.0019
2025-09-29 02:18:56,971 [INFO] Época 28/30, Batch 650/3348, Loss: 0.0042
2025-09-29 02:18:57,229 [INFO] Época 28/30, Batch 700/3348, Loss: 0.0021
2025-09-29 02:18:57,486 [INFO] Época 28/30, Batch 750/3348, Loss: 0.0019
2025-09-29 02:18:57,742 [INFO] Época 28/30, Batch 800/3348, Loss: 0.0020
2025-09-29 02:18:57,996 [INFO] Época 28/30, Batch 850/3348, Loss: 0.0029
2025-09-29 02:18:58,252 [INFO] Época 28/30, Batch 900/3348, Loss: 0.0045
2025-09-29 02:18:58,508 [INFO] Época 28/30, Batch 950/3348, Loss: 0.0024
2025-09-29 02:18:58,765 [INFO] Época 28/30, Batch 1000/3348, Loss: 0.0036
2025-09-29 02:18:59,023 [INFO] Época 28/30, Batch 1050/3348, Loss: 0.0045
2025-09-29 02:18:59,281 [INFO] Época 28/30, Batch 1100/3348, Loss: 0.0032
2025-09-29 02:18:59,538 [INFO] Época 28/30, Batch 1150/3348, Loss: 0.0019
2025-09-29 02:18:59,797 [INFO] Época 28/30, Batch 1200/3348, Loss: 0.0038
2025-09-29 02:19:00,058 [INFO] Época 28/30, Batch 1250/3348, Loss: 0.0021
2025-09-29 02:19:00,317 [INFO] Época 28/30, Batch 1300/3348, Loss: 0.0035
2025-09-29 02:19:00,575 [INFO] Época 28/30, Batch 1350/3348, Loss: 0.0025
2025-09-29 02:19:00,834 [INFO] Época 28/30, Batch 1400/3348, Loss: 0.0064
2025-09-29 02:19:01,090 [INFO] Época 28/30, Batch 1450/3348, Loss: 0.0040
2025-09-29 02:19:01,350 [INFO] Época 28/30, Batch 1500/3348, Loss: 0.0060
2025-09-29 02:19:01,610 [INFO] Época 28/30, Batch 1550/3348, Loss: 0.0030
2025-09-29 02:19:01,868 [INFO] Época 28/30, Batch 1600/3348, Loss: 0.0021
2025-09-29 02:19:02,126 [INFO] Época 28/30, Batch 1650/3348, Loss: 0.0032
2025-09-29 02:19:02,384 [INFO] Época 28/30, Batch 1700/3348, Loss: 0.0044
2025-09-29 02:19:02,643 [INFO] Época 28/30, Batch 1750/3348, Loss: 0.0024
2025-09-29 02:19:02,901 [INFO] Época 28/30, Batch 1800/3348, Loss: 0.0034
2025-09-29 02:19:03,162 [INFO] Época 28/30, Batch 1850/3348, Loss: 0.0035
2025-09-29 02:19:03,419 [INFO] Época 28/30, Batch 1900/3348, Loss: 0.0033
2025-09-29 02:19:03,675 [INFO] Época 28/30, Batch 1950/3348, Loss: 0.0051
2025-09-29 02:19:03,934 [INFO] Época 28/30, Batch 2000/3348, Loss: 0.0051
2025-09-29 02:19:04,195 [INFO] Época 28/30, Batch 2050/3348, Loss: 0.0025
2025-09-29 02:19:04,452 [INFO] Época 28/30, Batch 2100/3348, Loss: 0.0022
2025-09-29 02:19:04,710 [INFO] Época 28/30, Batch 2150/3348, Loss: 0.0020
2025-09-29 02:19:04,967 [INFO] Época 28/30, Batch 2200/3348, Loss: 0.0025
2025-09-29 02:19:05,227 [INFO] Época 28/30, Batch 2250/3348, Loss: 0.0083
2025-09-29 02:19:05,488 [INFO] Época 28/30, Batch 2300/3348, Loss: 0.0030
2025-09-29 02:19:05,745 [INFO] Época 28/30, Batch 2350/3348, Loss: 0.0027
2025-09-29 02:19:06,002 [INFO] Época 28/30, Batch 2400/3348, Loss: 0.0022
2025-09-29 02:19:06,259 [INFO] Época 28/30, Batch 2450/3348, Loss: 0.0031
2025-09-29 02:19:06,514 [INFO] Época 28/30, Batch 2500/3348, Loss: 0.0028
2025-09-29 02:19:06,772 [INFO] Época 28/30, Batch 2550/3348, Loss: 0.0030
2025-09-29 02:19:07,029 [INFO] Época 28/30, Batch 2600/3348, Loss: 0.0042
2025-09-29 02:19:07,285 [INFO] Época 28/30, Batch 2650/3348, Loss: 0.0037
2025-09-29 02:19:07,543 [INFO] Época 28/30, Batch 2700/3348, Loss: 0.0024
2025-09-29 02:19:07,800 [INFO] Época 28/30, Batch 2750/3348, Loss: 0.0034
2025-09-29 02:19:08,061 [INFO] Época 28/30, Batch 2800/3348, Loss: 0.0044
2025-09-29 02:19:08,319 [INFO] Época 28/30, Batch 2850/3348, Loss: 0.0035
2025-09-29 02:19:08,577 [INFO] Época 28/30, Batch 2900/3348, Loss: 0.0039
2025-09-29 02:19:08,837 [INFO] Época 28/30, Batch 2950/3348, Loss: 0.0041
2025-09-29 02:19:09,095 [INFO] Época 28/30, Batch 3000/3348, Loss: 0.0021
2025-09-29 02:19:09,356 [INFO] Época 28/30, Batch 3050/3348, Loss: 0.0032
2025-09-29 02:19:09,613 [INFO] Época 28/30, Batch 3100/3348, Loss: 0.0026
2025-09-29 02:19:09,873 [INFO] Época 28/30, Batch 3150/3348, Loss: 0.0039
2025-09-29 02:19:10,132 [INFO] Época 28/30, Batch 3200/3348, Loss: 0.0037
2025-09-29 02:19:10,402 [INFO] Época 28/30, Batch 3250/3348, Loss: 0.0032
2025-09-29 02:19:10,660 [INFO] Época 28/30, Batch 3300/3348, Loss: 0.0032
2025-09-29 02:19:12,374 [INFO] [28/30] Train Loss: 0.0035 | Val Loss: 0.0063 | Tempo: 19.11s
2025-09-29 02:19:12,934 [INFO] Época 29/30, Batch 50/3348, Loss: 0.0055
2025-09-29 02:19:13,199 [INFO] Época 29/30, Batch 100/3348, Loss: 0.0089
2025-09-29 02:19:13,462 [INFO] Época 29/30, Batch 150/3348, Loss: 0.0039
2025-09-29 02:19:13,723 [INFO] Época 29/30, Batch 200/3348, Loss: 0.0036
2025-09-29 02:19:13,986 [INFO] Época 29/30, Batch 250/3348, Loss: 0.0023
2025-09-29 02:19:14,247 [INFO] Época 29/30, Batch 300/3348, Loss: 0.0046
2025-09-29 02:19:14,506 [INFO] Época 29/30, Batch 350/3348, Loss: 0.0029
2025-09-29 02:19:14,766 [INFO] Época 29/30, Batch 400/3348, Loss: 0.0053
2025-09-29 02:19:15,026 [INFO] Época 29/30, Batch 450/3348, Loss: 0.0024
2025-09-29 02:19:15,286 [INFO] Época 29/30, Batch 500/3348, Loss: 0.0027
2025-09-29 02:19:15,549 [INFO] Época 29/30, Batch 550/3348, Loss: 0.0030
2025-09-29 02:19:15,807 [INFO] Época 29/30, Batch 600/3348, Loss: 0.0039
2025-09-29 02:19:16,067 [INFO] Época 29/30, Batch 650/3348, Loss: 0.0041
2025-09-29 02:19:16,324 [INFO] Época 29/30, Batch 700/3348, Loss: 0.0034
2025-09-29 02:19:16,583 [INFO] Época 29/30, Batch 750/3348, Loss: 0.0026
2025-09-29 02:19:16,849 [INFO] Época 29/30, Batch 800/3348, Loss: 0.0030
2025-09-29 02:19:17,115 [INFO] Época 29/30, Batch 850/3348, Loss: 0.0025
2025-09-29 02:19:17,380 [INFO] Época 29/30, Batch 900/3348, Loss: 0.0035
2025-09-29 02:19:17,644 [INFO] Época 29/30, Batch 950/3348, Loss: 0.0017
2025-09-29 02:19:17,912 [INFO] Época 29/30, Batch 1000/3348, Loss: 0.0047
2025-09-29 02:19:18,180 [INFO] Época 29/30, Batch 1050/3348, Loss: 0.0043
2025-09-29 02:19:18,448 [INFO] Época 29/30, Batch 1100/3348, Loss: 0.0028
2025-09-29 02:19:18,716 [INFO] Época 29/30, Batch 1150/3348, Loss: 0.0053
2025-09-29 02:19:18,983 [INFO] Época 29/30, Batch 1200/3348, Loss: 0.0034
2025-09-29 02:19:19,250 [INFO] Época 29/30, Batch 1250/3348, Loss: 0.0052
2025-09-29 02:19:19,519 [INFO] Época 29/30, Batch 1300/3348, Loss: 0.0015
2025-09-29 02:19:19,790 [INFO] Época 29/30, Batch 1350/3348, Loss: 0.0040
2025-09-29 02:19:20,057 [INFO] Época 29/30, Batch 1400/3348, Loss: 0.0026
2025-09-29 02:19:20,327 [INFO] Época 29/30, Batch 1450/3348, Loss: 0.0044
2025-09-29 02:19:20,596 [INFO] Época 29/30, Batch 1500/3348, Loss: 0.0040
2025-09-29 02:19:20,862 [INFO] Época 29/30, Batch 1550/3348, Loss: 0.0053
2025-09-29 02:19:21,124 [INFO] Época 29/30, Batch 1600/3348, Loss: 0.0034
2025-09-29 02:19:21,385 [INFO] Época 29/30, Batch 1650/3348, Loss: 0.0023
2025-09-29 02:19:21,644 [INFO] Época 29/30, Batch 1700/3348, Loss: 0.0040
2025-09-29 02:19:21,913 [INFO] Época 29/30, Batch 1750/3348, Loss: 0.0032
2025-09-29 02:19:22,176 [INFO] Época 29/30, Batch 1800/3348, Loss: 0.0026
2025-09-29 02:19:22,439 [INFO] Época 29/30, Batch 1850/3348, Loss: 0.0027
2025-09-29 02:19:22,701 [INFO] Época 29/30, Batch 1900/3348, Loss: 0.0021
2025-09-29 02:19:22,963 [INFO] Época 29/30, Batch 1950/3348, Loss: 0.0033
2025-09-29 02:19:23,225 [INFO] Época 29/30, Batch 2000/3348, Loss: 0.0031
2025-09-29 02:19:23,486 [INFO] Época 29/30, Batch 2050/3348, Loss: 0.0046
2025-09-29 02:19:23,748 [INFO] Época 29/30, Batch 2100/3348, Loss: 0.0030
2025-09-29 02:19:24,009 [INFO] Época 29/30, Batch 2150/3348, Loss: 0.0026
2025-09-29 02:19:24,269 [INFO] Época 29/30, Batch 2200/3348, Loss: 0.0024
2025-09-29 02:19:24,530 [INFO] Época 29/30, Batch 2250/3348, Loss: 0.0027
2025-09-29 02:19:24,797 [INFO] Época 29/30, Batch 2300/3348, Loss: 0.0023
2025-09-29 02:19:25,059 [INFO] Época 29/30, Batch 2350/3348, Loss: 0.0034
2025-09-29 02:19:25,329 [INFO] Época 29/30, Batch 2400/3348, Loss: 0.0031
2025-09-29 02:19:25,611 [INFO] Época 29/30, Batch 2450/3348, Loss: 0.0015
2025-09-29 02:19:25,876 [INFO] Época 29/30, Batch 2500/3348, Loss: 0.0060
2025-09-29 02:19:26,139 [INFO] Época 29/30, Batch 2550/3348, Loss: 0.0027
2025-09-29 02:19:26,402 [INFO] Época 29/30, Batch 2600/3348, Loss: 0.0042
2025-09-29 02:19:26,666 [INFO] Época 29/30, Batch 2650/3348, Loss: 0.0030
2025-09-29 02:19:26,931 [INFO] Época 29/30, Batch 2700/3348, Loss: 0.0024
2025-09-29 02:19:27,195 [INFO] Época 29/30, Batch 2750/3348, Loss: 0.0023
2025-09-29 02:19:27,458 [INFO] Época 29/30, Batch 2800/3348, Loss: 0.0059
2025-09-29 02:19:27,722 [INFO] Época 29/30, Batch 2850/3348, Loss: 0.0028
2025-09-29 02:19:27,993 [INFO] Época 29/30, Batch 2900/3348, Loss: 0.0030
2025-09-29 02:19:28,267 [INFO] Época 29/30, Batch 2950/3348, Loss: 0.0020
2025-09-29 02:19:28,540 [INFO] Época 29/30, Batch 3000/3348, Loss: 0.0020
2025-09-29 02:19:28,814 [INFO] Época 29/30, Batch 3050/3348, Loss: 0.0024
2025-09-29 02:19:29,083 [INFO] Época 29/30, Batch 3100/3348, Loss: 0.0033
2025-09-29 02:19:29,353 [INFO] Época 29/30, Batch 3150/3348, Loss: 0.0040
2025-09-29 02:19:29,621 [INFO] Época 29/30, Batch 3200/3348, Loss: 0.0020
2025-09-29 02:19:29,887 [INFO] Época 29/30, Batch 3250/3348, Loss: 0.0037
2025-09-29 02:19:30,155 [INFO] Época 29/30, Batch 3300/3348, Loss: 0.0058
2025-09-29 02:19:32,007 [INFO] [29/30] Train Loss: 0.0034 | Val Loss: 0.0034 | Tempo: 19.63s
2025-09-29 02:19:32,011 [INFO] Melhor modelo salvo em: /mnt/hdd/home/jdurao/ToolBox-ChemXAI/models/mlp_qm9_CM_att10.pth
2025-09-29 02:19:32,582 [INFO] Época 30/30, Batch 50/3348, Loss: 0.0050
2025-09-29 02:19:32,854 [INFO] Época 30/30, Batch 100/3348, Loss: 0.0032
2025-09-29 02:19:33,125 [INFO] Época 30/30, Batch 150/3348, Loss: 0.0032
2025-09-29 02:19:33,393 [INFO] Época 30/30, Batch 200/3348, Loss: 0.0027
2025-09-29 02:19:33,659 [INFO] Época 30/30, Batch 250/3348, Loss: 0.0016
2025-09-29 02:19:33,929 [INFO] Época 30/30, Batch 300/3348, Loss: 0.0017
2025-09-29 02:19:34,195 [INFO] Época 30/30, Batch 350/3348, Loss: 0.0029
2025-09-29 02:19:34,462 [INFO] Época 30/30, Batch 400/3348, Loss: 0.0018
2025-09-29 02:19:34,730 [INFO] Época 30/30, Batch 450/3348, Loss: 0.0018
2025-09-29 02:19:34,998 [INFO] Época 30/30, Batch 500/3348, Loss: 0.0043
2025-09-29 02:19:35,266 [INFO] Época 30/30, Batch 550/3348, Loss: 0.0028
2025-09-29 02:19:35,531 [INFO] Época 30/30, Batch 600/3348, Loss: 0.0043
2025-09-29 02:19:35,793 [INFO] Época 30/30, Batch 650/3348, Loss: 0.0022
2025-09-29 02:19:36,057 [INFO] Época 30/30, Batch 700/3348, Loss: 0.0059
2025-09-29 02:19:36,324 [INFO] Época 30/30, Batch 750/3348, Loss: 0.0023
2025-09-29 02:19:36,598 [INFO] Época 30/30, Batch 800/3348, Loss: 0.0030
2025-09-29 02:19:36,855 [INFO] Época 30/30, Batch 850/3348, Loss: 0.0030
2025-09-29 02:19:37,111 [INFO] Época 30/30, Batch 900/3348, Loss: 0.0042
2025-09-29 02:19:37,377 [INFO] Época 30/30, Batch 950/3348, Loss: 0.0028
2025-09-29 02:19:37,632 [INFO] Época 30/30, Batch 1000/3348, Loss: 0.0041
2025-09-29 02:19:37,888 [INFO] Época 30/30, Batch 1050/3348, Loss: 0.0042
2025-09-29 02:19:38,143 [INFO] Época 30/30, Batch 1100/3348, Loss: 0.0039
2025-09-29 02:19:38,399 [INFO] Época 30/30, Batch 1150/3348, Loss: 0.0041
2025-09-29 02:19:38,653 [INFO] Época 30/30, Batch 1200/3348, Loss: 0.0024
2025-09-29 02:19:38,910 [INFO] Época 30/30, Batch 1250/3348, Loss: 0.0029
2025-09-29 02:19:39,169 [INFO] Época 30/30, Batch 1300/3348, Loss: 0.0015
2025-09-29 02:19:39,429 [INFO] Época 30/30, Batch 1350/3348, Loss: 0.0034
2025-09-29 02:19:39,689 [INFO] Época 30/30, Batch 1400/3348, Loss: 0.0032
2025-09-29 02:19:39,955 [INFO] Época 30/30, Batch 1450/3348, Loss: 0.0025
2025-09-29 02:19:40,226 [INFO] Época 30/30, Batch 1500/3348, Loss: 0.0018
2025-09-29 02:19:40,497 [INFO] Época 30/30, Batch 1550/3348, Loss: 0.0028
2025-09-29 02:19:40,766 [INFO] Época 30/30, Batch 1600/3348, Loss: 0.0032
2025-09-29 02:19:41,035 [INFO] Época 30/30, Batch 1650/3348, Loss: 0.0032
2025-09-29 02:19:41,302 [INFO] Época 30/30, Batch 1700/3348, Loss: 0.0023
2025-09-29 02:19:41,573 [INFO] Época 30/30, Batch 1750/3348, Loss: 0.0021
2025-09-29 02:19:41,842 [INFO] Época 30/30, Batch 1800/3348, Loss: 0.0023
2025-09-29 02:19:42,111 [INFO] Época 30/30, Batch 1850/3348, Loss: 0.0029
2025-09-29 02:19:42,386 [INFO] Época 30/30, Batch 1900/3348, Loss: 0.0046
2025-09-29 02:19:42,658 [INFO] Época 30/30, Batch 1950/3348, Loss: 0.0025
2025-09-29 02:19:42,929 [INFO] Época 30/30, Batch 2000/3348, Loss: 0.0032
2025-09-29 02:19:43,202 [INFO] Época 30/30, Batch 2050/3348, Loss: 0.0043
2025-09-29 02:19:43,474 [INFO] Época 30/30, Batch 2100/3348, Loss: 0.0059
2025-09-29 02:19:43,740 [INFO] Época 30/30, Batch 2150/3348, Loss: 0.0028
2025-09-29 02:19:44,001 [INFO] Época 30/30, Batch 2200/3348, Loss: 0.0082
2025-09-29 02:19:44,262 [INFO] Época 30/30, Batch 2250/3348, Loss: 0.0024
2025-09-29 02:19:44,525 [INFO] Época 30/30, Batch 2300/3348, Loss: 0.0041
2025-09-29 02:19:44,790 [INFO] Época 30/30, Batch 2350/3348, Loss: 0.0035
2025-09-29 02:19:45,053 [INFO] Época 30/30, Batch 2400/3348, Loss: 0.0024
2025-09-29 02:19:45,315 [INFO] Época 30/30, Batch 2450/3348, Loss: 0.0027
2025-09-29 02:19:45,576 [INFO] Época 30/30, Batch 2500/3348, Loss: 0.0035
2025-09-29 02:19:45,835 [INFO] Época 30/30, Batch 2550/3348, Loss: 0.0034
2025-09-29 02:19:46,096 [INFO] Época 30/30, Batch 2600/3348, Loss: 0.0044
2025-09-29 02:19:46,358 [INFO] Época 30/30, Batch 2650/3348, Loss: 0.0027
2025-09-29 02:19:46,619 [INFO] Época 30/30, Batch 2700/3348, Loss: 0.0036
2025-09-29 02:19:46,880 [INFO] Época 30/30, Batch 2750/3348, Loss: 0.0023
2025-09-29 02:19:47,140 [INFO] Época 30/30, Batch 2800/3348, Loss: 0.0021
2025-09-29 02:19:47,415 [INFO] Época 30/30, Batch 2850/3348, Loss: 0.0018
2025-09-29 02:19:47,676 [INFO] Época 30/30, Batch 2900/3348, Loss: 0.0023
2025-09-29 02:19:47,948 [INFO] Época 30/30, Batch 2950/3348, Loss: 0.0040
2025-09-29 02:19:48,219 [INFO] Época 30/30, Batch 3000/3348, Loss: 0.0034
2025-09-29 02:19:48,489 [INFO] Época 30/30, Batch 3050/3348, Loss: 0.0040
2025-09-29 02:19:48,756 [INFO] Época 30/30, Batch 3100/3348, Loss: 0.0028
2025-09-29 02:19:49,016 [INFO] Época 30/30, Batch 3150/3348, Loss: 0.0056
2025-09-29 02:19:49,274 [INFO] Época 30/30, Batch 3200/3348, Loss: 0.0022
2025-09-29 02:19:49,536 [INFO] Época 30/30, Batch 3250/3348, Loss: 0.0037
2025-09-29 02:19:49,798 [INFO] Época 30/30, Batch 3300/3348, Loss: 0.0020
2025-09-29 02:19:51,639 [INFO] [30/30] Train Loss: 0.0033 | Val Loss: 0.0034 | Tempo: 19.63s
2025-09-29 02:19:51,640 [INFO] Treinamento concluído em 580.84 segundos (9.68 minutos)
2025-09-29 02:19:51,640 [INFO] Iniciando avaliação no conjunto de teste...
2025-09-29 02:19:53,158 [INFO] Avaliação do teste concluída em 1.52 segundos
2025-09-29 02:19:53,158 [INFO] MSE no teste: 0.0004
2025-09-29 02:19:53,159 [INFO] RMSE no teste: 0.0210
2025-09-29 02:19:53,159 [INFO] MAE no teste: 0.0063
2025-09-29 02:19:53,159 [INFO] Métricas salvas em /mnt/hdd/home/jdurao/ToolBox-ChemXAI/logs/mlp_att10_CM_metrics.json
2025-09-29 02:19:53,173 [INFO] Iniciando treinamento do modelo mlp_att10_CM
2025-09-29 02:19:53,173 [INFO] Configuração: att_index=10, epochs=30, layers=[128, 64, 32], lr=0.001, batch_size=32, descriptor_type=CM
2025-09-29 02:19:53,173 [INFO] Diretório para modelos: /mnt/hdd/home/jdurao/ToolBox-ChemXAI/models
2025-09-29 02:19:53,173 [INFO] Carregando dados...
2025-09-29 02:19:53,267 [INFO] Preparando dataloaders sem ruído...
2025-09-29 02:19:53,779 [INFO] Dados carregados em 0.61 segundos
2025-09-29 02:19:53,779 [INFO] Tamanhos dos conjuntos - Treino: 107108, Validação: 13388, Teste: 13389
2025-09-29 02:19:53,779 [INFO] Usando dispositivo: cuda
2025-09-29 02:19:54,174 [INFO] Dimensão de entrada: 29, Dimensão de saída: 1
2025-09-29 02:19:54,175 [INFO] Criando modelo MLP com camadas: [128, 64, 32]
2025-09-29 02:19:54,178 [INFO] Modelo criado com 14209 parâmetros
2025-09-29 02:19:54,179 [INFO] Iniciando treinamento com 30 épocas...
2025-09-29 02:19:54,740 [INFO] Época 1/30, Batch 50/3348, Loss: 0.1399
2025-09-29 02:19:55,003 [INFO] Época 1/30, Batch 100/3348, Loss: 0.0443
2025-09-29 02:19:55,263 [INFO] Época 1/30, Batch 150/3348, Loss: 0.0432
2025-09-29 02:19:55,524 [INFO] Época 1/30, Batch 200/3348, Loss: 0.0307
2025-09-29 02:19:55,781 [INFO] Época 1/30, Batch 250/3348, Loss: 0.0367
2025-09-29 02:19:56,040 [INFO] Época 1/30, Batch 300/3348, Loss: 0.0261
2025-09-29 02:19:56,298 [INFO] Época 1/30, Batch 350/3348, Loss: 0.0258
2025-09-29 02:19:56,556 [INFO] Época 1/30, Batch 400/3348, Loss: 0.0203
2025-09-29 02:19:56,816 [INFO] Época 1/30, Batch 450/3348, Loss: 0.0233
2025-09-29 02:19:57,075 [INFO] Época 1/30, Batch 500/3348, Loss: 0.0281
2025-09-29 02:19:57,334 [INFO] Época 1/30, Batch 550/3348, Loss: 0.0175
2025-09-29 02:19:57,594 [INFO] Época 1/30, Batch 600/3348, Loss: 0.0281
2025-09-29 02:19:57,851 [INFO] Época 1/30, Batch 650/3348, Loss: 0.0201
2025-09-29 02:19:58,110 [INFO] Época 1/30, Batch 700/3348, Loss: 0.0192
2025-09-29 02:19:58,370 [INFO] Época 1/30, Batch 750/3348, Loss: 0.0139
2025-09-29 02:19:58,631 [INFO] Época 1/30, Batch 800/3348, Loss: 0.0271
2025-09-29 02:19:58,890 [INFO] Época 1/30, Batch 850/3348, Loss: 0.0139
2025-09-29 02:19:59,150 [INFO] Época 1/30, Batch 900/3348, Loss: 0.0208
2025-09-29 02:19:59,413 [INFO] Época 1/30, Batch 950/3348, Loss: 0.0189
2025-09-29 02:19:59,688 [INFO] Época 1/30, Batch 1000/3348, Loss: 0.0153
2025-09-29 02:19:59,954 [INFO] Época 1/30, Batch 1050/3348, Loss: 0.0217
2025-09-29 02:20:00,224 [INFO] Época 1/30, Batch 1100/3348, Loss: 0.0213
2025-09-29 02:20:00,484 [INFO] Época 1/30, Batch 1150/3348, Loss: 0.0119
2025-09-29 02:20:00,750 [INFO] Época 1/30, Batch 1200/3348, Loss: 0.0200
2025-09-29 02:20:01,021 [INFO] Época 1/30, Batch 1250/3348, Loss: 0.0147
2025-09-29 02:20:01,296 [INFO] Época 1/30, Batch 1300/3348, Loss: 0.0130
2025-09-29 02:20:01,585 [INFO] Época 1/30, Batch 1350/3348, Loss: 0.0111
2025-09-29 02:20:01,871 [INFO] Época 1/30, Batch 1400/3348, Loss: 0.0232
2025-09-29 02:20:02,144 [INFO] Época 1/30, Batch 1450/3348, Loss: 0.0139
2025-09-29 02:20:02,412 [INFO] Época 1/30, Batch 1500/3348, Loss: 0.0241
2025-09-29 02:20:02,674 [INFO] Época 1/30, Batch 1550/3348, Loss: 0.0134
2025-09-29 02:20:02,935 [INFO] Época 1/30, Batch 1600/3348, Loss: 0.0289
2025-09-29 02:20:03,200 [INFO] Época 1/30, Batch 1650/3348, Loss: 0.0181
2025-09-29 02:20:03,465 [INFO] Época 1/30, Batch 1700/3348, Loss: 0.0145
2025-09-29 02:20:03,728 [INFO] Época 1/30, Batch 1750/3348, Loss: 0.0119
2025-09-29 02:20:03,990 [INFO] Época 1/30, Batch 1800/3348, Loss: 0.0204
2025-09-29 02:20:04,252 [INFO] Época 1/30, Batch 1850/3348, Loss: 0.0135
2025-09-29 02:20:04,511 [INFO] Época 1/30, Batch 1900/3348, Loss: 0.0144
2025-09-29 02:20:04,769 [INFO] Época 1/30, Batch 1950/3348, Loss: 0.0094
2025-09-29 02:20:05,029 [INFO] Época 1/30, Batch 2000/3348, Loss: 0.0200
2025-09-29 02:20:05,289 [INFO] Época 1/30, Batch 2050/3348, Loss: 0.0162
2025-09-29 02:20:05,548 [INFO] Época 1/30, Batch 2100/3348, Loss: 0.0348
2025-09-29 02:20:05,806 [INFO] Época 1/30, Batch 2150/3348, Loss: 0.0119
2025-09-29 02:20:06,063 [INFO] Época 1/30, Batch 2200/3348, Loss: 0.0084
2025-09-29 02:20:06,323 [INFO] Época 1/30, Batch 2250/3348, Loss: 0.0124
2025-09-29 02:20:06,582 [INFO] Época 1/30, Batch 2300/3348, Loss: 0.0170
2025-09-29 02:20:06,842 [INFO] Época 1/30, Batch 2350/3348, Loss: 0.0095
2025-09-29 02:20:07,099 [INFO] Época 1/30, Batch 2400/3348, Loss: 0.0085
2025-09-29 02:20:07,358 [INFO] Época 1/30, Batch 2450/3348, Loss: 0.0122
2025-09-29 02:20:07,616 [INFO] Época 1/30, Batch 2500/3348, Loss: 0.0144
2025-09-29 02:20:07,876 [INFO] Época 1/30, Batch 2550/3348, Loss: 0.0165
2025-09-29 02:20:08,135 [INFO] Época 1/30, Batch 2600/3348, Loss: 0.0308
2025-09-29 02:20:08,395 [INFO] Época 1/30, Batch 2650/3348, Loss: 0.0178
2025-09-29 02:20:08,653 [INFO] Época 1/30, Batch 2700/3348, Loss: 0.0139
2025-09-29 02:20:08,923 [INFO] Época 1/30, Batch 2750/3348, Loss: 0.0153
2025-09-29 02:20:09,180 [INFO] Época 1/30, Batch 2800/3348, Loss: 0.0117
2025-09-29 02:20:09,437 [INFO] Época 1/30, Batch 2850/3348, Loss: 0.0084
2025-09-29 02:20:09,698 [INFO] Época 1/30, Batch 2900/3348, Loss: 0.0156
2025-09-29 02:20:09,958 [INFO] Época 1/30, Batch 2950/3348, Loss: 0.0112
2025-09-29 02:20:10,218 [INFO] Época 1/30, Batch 3000/3348, Loss: 0.0085
2025-09-29 02:20:10,476 [INFO] Época 1/30, Batch 3050/3348, Loss: 0.0091
2025-09-29 02:20:10,736 [INFO] Época 1/30, Batch 3100/3348, Loss: 0.0107
2025-09-29 02:20:10,994 [INFO] Época 1/30, Batch 3150/3348, Loss: 0.0096
2025-09-29 02:20:11,253 [INFO] Época 1/30, Batch 3200/3348, Loss: 0.0091
